Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-2026-0144,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,11.212,11.403,11.631,11.667,2.515,2.55,2.584,2.712,1.1555,1.1567,1.1867,1.1642
CMP-2026-0145,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,12.066,12.465,12.898,12.712,2.923,2.973,3.0,2.978,1.2242,1.2257,1.2346,1.248
CMP-2026-0146,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,10.532,10.887,11.248,11.069,2.495,2.555,2.519,2.553,1.1116,1.1143,1.1258,1.1391
CMP-2026-0147,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,9.331,9.704,10.047,10.153,3.13,3.17,3.224,3.164,1.2413,1.2447,1.2538,1.277
CMP-2026-0148,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,12.841,13.097,13.425,13.473,2.29,2.309,2.38,2.394,1.2708,1.2762,1.2793,1.3058
CMP-2026-0149,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.304,10.497,11.112,10.816,2.316,2.32,2.365,2.488,1.4101,1.4114,1.4174,1.4429
CMP-2026-0150,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.247,10.672,10.982,10.672,2.752,2.762,2.864,2.798,1.2747,1.2743,1.2822,1.313
CMP-2026-0151,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,9.255,9.48,9.666,9.233,2.536,2.582,2.575,2.663,1.1995,1.1969,1.2194,1.2309
CMP-2026-0152,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,11.634,11.711,12.015,12.336,2.748,2.808,2.783,2.847,1.2848,1.293,1.2893,1.3247
CMP-2026-0153,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,9.645,9.85,10.172,10.555,2.988,3.004,3.051,3.118,1.1617,1.1571,1.1802,1.1849
CMP-2026-0154,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.674,11.835,12.54,12.412,2.723,2.758,2.857,2.779,1.2304,1.2242,1.2403,1.2475
CMP-2026-0155,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,10.942,11.064,11.343,11.645,2.255,2.281,2.334,2.304,1.3622,1.3565,1.3667,1.4119
CMP-2026-0156,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.363,9.407,9.327,9.707,2.68,2.682,2.741,2.728,1.147,1.1523,1.1663,1.1525
CMP-2026-0157,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.222,10.519,10.716,10.794,2.267,2.327,2.392,2.379,1.1537,1.1497,1.1752,1.2006
CMP-2026-0158,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,10.018,10.264,10.387,10.765,2.643,2.69,2.767,2.709,1.1692,1.173,1.1866,1.1916
CMP-2026-0159,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,12.246,12.33,12.603,12.922,2.211,2.233,2.311,2.459,1.2662,1.2658,1.2849,1.2929
CMP-2026-0160,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,8.977,9.26,9.613,9.705,2.757,2.784,2.887,2.875,1.0998,1.0993,1.1188,1.1194
CMP-2026-0161,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,11.387,11.692,11.944,11.982,2.458,2.499,2.459,2.576,1.2481,1.2455,1.2519,1.2909
CMP-2026-0162,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,9.852,10.116,10.491,10.946,2.294,2.321,2.427,2.461,1.1709,1.1771,1.1902,1.2057
CMP-2026-0163,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,9.821,9.903,10.303,10.741,2.473,2.426,2.623,2.539,1.1931,1.1966,1.2098,1.221
CMP-2026-0164,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,11.568,12.011,12.074,12.465,2.551,2.621,2.645,2.705,1.22,1.2224,1.2281,1.2423
CMP-2026-0165,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,10.709,10.921,11.016,11.202,2.263,2.29,2.347,2.368,1.1661,1.1629,1.1735,1.2011
CMP-2026-0166,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,12.347,12.526,13.25,12.964,1.925,1.94,1.983,2.059,1.1802,1.1792,1.1718,1.2025
CMP-2026-0167,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,12.243,12.475,12.745,12.879,2.127,2.159,2.215,2.149,1.2755,1.2747,1.2855,1.3026
CMP-2026-0168,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,9.469,9.766,10.271,9.897,2.474,2.501,2.507,2.59,1.2456,1.2426,1.251,1.2786
CMP-2026-0169,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,10.347,10.555,10.719,10.768,2.745,2.764,2.824,2.858,1.143,1.1398,1.1458,1.167
CMP-2026-0170,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,7.846,8.009,8.186,8.682,2.281,2.289,2.369,2.47,1.2608,1.261,1.2816,1.2892
CMP-2026-0171,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.239,10.37,11.027,11.323,2.74,2.737,2.763,2.958,1.2546,1.2611,1.2725,1.2829
CMP-2026-0172,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,9.781,9.938,10.447,10.387,2.338,2.38,2.35,2.437,1.138,1.1473,1.1443,1.1659
CMP-2026-0173,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,11.969,12.117,12.636,12.594,3.358,3.453,3.43,3.636,1.2343,1.2329,1.2545,1.275
CMP-2026-0174,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.147,10.288,10.643,10.767,2.871,2.948,2.893,3.037,1.2323,1.2356,1.2431,1.2644
CMP-2026-0175,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,12.454,12.679,12.878,12.938,2.588,2.595,2.672,2.744,1.1178,1.1183,1.1294,1.1542
CMP-2026-0176,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,8.855,9.067,9.535,9.617,2.154,2.169,2.231,2.241,1.1817,1.1869,1.2098,1.2229
CMP-2026-0177,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.344,10.444,10.587,10.629,2.321,2.316,2.407,2.426,1.1255,1.121,1.1295,1.1578
CMP-2026-0178,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,9.906,10.051,10.259,10.384,2.476,2.472,2.468,2.686,1.1448,1.138,1.1573,1.1853
CMP-2026-0179,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,12.539,12.721,13.025,12.972,2.7,2.712,2.778,2.903,1.1055,1.1042,1.1332,1.1429
CMP-2026-0180,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,11.448,11.64,11.869,12.125,2.404,2.422,2.454,2.532,1.232,1.2425,1.2545,1.2491
CMP-2026-0181,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,11.331,11.54,11.527,11.961,2.375,2.366,2.424,2.48,1.1683,1.1762,1.18,1.2023
CMP-2026-0182,ISRO-TRAIN-LOT-2026,11,125.0,LATENT_DRIFT,1,12.994,21.327,59.517,114.364,3.086,3.486,5.586,12.086,1.0777,1.1577,1.4077,1.9577
CMP-2026-0183,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,9.46,9.589,9.776,9.647,2.335,2.372,2.465,2.452,1.2397,1.2423,1.2421,1.2749
CMP-2026-0184,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.785,10.972,11.083,11.309,2.758,2.81,2.8,2.838,1.2753,1.286,1.2992,1.3145
CMP-2026-0185,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.886,11.916,12.375,12.547,2.22,2.225,2.275,2.317,1.2143,1.2111,1.2293,1.2562
CMP-2026-0186,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,12.53,12.698,12.416,13.015,2.267,2.334,2.244,2.284,1.1213,1.1198,1.1338,1.1391
CMP-2026-0187,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,12.366,12.533,13.112,13.115,2.902,2.971,3.026,3.061,1.1228,1.1341,1.1391,1.1495
CMP-2026-0188,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,9.948,10.326,10.794,11.206,1.963,1.985,2.052,2.068,1.1697,1.1669,1.1893,1.2216
CMP-2026-0189,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,9.678,10.121,10.652,11.033,2.27,2.319,2.434,2.348,1.2033,1.2125,1.2208,1.2436
CMP-2026-0190,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,9.718,9.724,9.956,10.233,1.911,1.939,1.999,1.96,1.2232,1.2319,1.2356,1.2463
CMP-2026-0191,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,10.218,10.615,10.807,11.237,2.589,2.634,2.644,2.745,1.1814,1.1836,1.2023,1.2157
CMP-2026-0192,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,9.944,10.219,10.413,10.222,2.291,2.341,2.35,2.335,1.2826,1.2874,1.2958,1.3144
CMP-2026-0193,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,10.269,10.529,11.097,11.177,2.46,2.49,2.542,2.587,1.3385,1.3354,1.3561,1.3692
CMP-2026-0194,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.153,10.297,10.424,10.749,2.42,2.473,2.493,2.462,1.2428,1.2418,1.2569,1.2685
CMP-2026-0195,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.351,9.57,9.689,10.132,2.936,2.951,2.973,3.02,1.1525,1.1565,1.173,1.1865
CMP-2026-0196,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,8.834,8.847,9.298,9.264,2.377,2.415,2.528,2.545,1.1961,1.2079,1.2122,1.2165
CMP-2026-0197,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,12.693,12.949,13.36,13.579,2.411,2.475,2.47,2.492,1.2451,1.2518,1.2529,1.2672
CMP-2026-0198,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,11.283,11.373,11.784,11.936,2.67,2.743,2.715,2.766,1.1779,1.1818,1.1937,1.2116
CMP-2026-0199,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.934,11.142,11.497,11.64,2.337,2.372,2.431,2.444,1.3149,1.308,1.3269,1.3399
CMP-2026-0200,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,12.503,12.87,13.054,13.125,2.465,2.507,2.527,2.678,1.2282,1.23,1.2637,1.2723
CMP-2026-0201,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.622,10.967,11.15,11.582,2.47,2.503,2.615,2.565,1.2575,1.259,1.2461,1.3025
CMP-2026-0202,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.484,10.788,10.96,11.01,2.37,2.387,2.484,2.46,1.1905,1.1988,1.1985,1.2283
CMP-2026-0203,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,10.404,10.737,11.304,11.542,2.51,2.515,2.591,2.494,1.3209,1.3167,1.3429,1.3539
CMP-2026-0204,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,12.21,12.604,12.964,12.903,2.25,2.274,2.317,2.294,1.1298,1.1285,1.1301,1.1752
CMP-2026-0205,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,11.481,11.556,11.915,12.133,2.465,2.52,2.598,2.598,1.2676,1.2672,1.2831,1.2807
CMP-2026-0206,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.063,11.246,11.617,12.198,2.684,2.708,2.697,2.839,1.236,1.2293,1.2437,1.2472
CMP-2026-0207,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,9.872,10.124,10.153,10.393,2.072,2.142,2.187,2.239,1.1943,1.2037,1.1916,1.2345
CMP-2026-0208,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,11.817,11.985,12.045,12.188,2.384,2.409,2.446,2.52,1.1364,1.1436,1.1481,1.1513
CMP-2026-0209,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.438,11.495,11.929,11.627,2.713,2.758,2.747,2.889,1.2045,1.2113,1.223,1.2255
CMP-2026-0210,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,13.516,13.556,13.757,13.718,2.583,2.621,2.654,2.653,1.1876,1.1738,1.2035,1.2454
CMP-2026-0211,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,9.128,9.454,10.063,9.706,3.061,3.099,3.127,3.079,1.2025,1.209,1.2074,1.2408
CMP-2026-0212,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,12.245,12.484,13.066,13.039,2.448,2.467,2.447,2.502,1.2072,1.2025,1.2178,1.2427
CMP-2026-0213,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,9.846,9.996,10.266,10.782,3.123,3.097,3.203,3.167,1.0923,1.1017,1.1159,1.1198
CMP-2026-0214,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,10.178,10.17,10.371,10.584,2.893,2.929,2.95,3.009,1.2189,1.2203,1.2234,1.2359
CMP-2026-0215,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.585,10.648,11.218,10.978,2.27,2.288,2.347,2.347,1.2018,1.2052,1.222,1.2311
CMP-2026-0216,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.967,11.178,11.704,11.718,2.31,2.393,2.345,2.418,1.0128,1.0103,1.0208,1.0519
CMP-2026-0217,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,8.557,8.769,9.282,9.159,2.718,2.762,2.81,2.783,1.1645,1.17,1.1857,1.1825
CMP-2026-0218,ISRO-TRAIN-LOT-2026,13,125.0,LATENT_PAT_OUTLIER,1,42.091,44.278,46.024,48.147,8.222,9.022,10.222,12.022,1.43,1.48,1.56,1.68
CMP-2026-0219,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.201,9.297,9.533,9.599,2.216,2.273,2.228,2.32,1.2194,1.2215,1.2161,1.2333
CMP-2026-0220,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,9.71,9.9,10.085,10.476,2.534,2.593,2.629,2.629,1.2238,1.2236,1.2495,1.2621
CMP-2026-0221,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,9.42,9.758,10.178,10.238,2.927,2.981,2.982,3.051,1.3437,1.35,1.3472,1.3782
CMP-2026-0222,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,11.192,11.281,11.325,12.284,2.328,2.434,2.469,2.457,1.214,1.2256,1.2264,1.2506
CMP-2026-0223,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.863,11.156,11.486,11.726,2.453,2.501,2.55,2.58,1.0608,1.0548,1.0779,1.0719
CMP-2026-0224,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,8.01,8.262,8.303,8.89,2.324,2.358,2.327,2.499,1.2053,1.2114,1.2035,1.2493
CMP-2026-0225,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,9.668,10.005,10.366,10.812,1.982,1.972,2.085,2.051,1.1925,1.1924,1.2049,1.2145
CMP-2026-0226,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.862,10.968,11.391,11.566,2.389,2.409,2.495,2.572,0.9663,0.9761,0.9828,1.0074
CMP-2026-0227,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,8.647,8.913,9.041,9.341,2.186,2.245,2.229,2.286,1.0916,1.0946,1.1063,1.1243
CMP-2026-0228,ISRO-TRAIN-LOT-2026,12,125.0,LATENT_DRIFT,1,12.02,19.068,50.717,97.444,2.603,3.003,5.103,11.603,1.2009,1.2809,1.5309,2.0809
CMP-2026-0229,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,11.284,11.535,11.691,12.046,2.798,2.88,2.852,2.877,1.1025,1.0923,1.1089,1.1343
CMP-2026-0230,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,11.774,11.948,12.1,12.165,2.738,2.768,2.871,2.893,1.0862,1.0837,1.1031,1.1248
CMP-2026-0231,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,9.215,9.608,9.565,10.732,2.132,2.203,2.251,2.258,1.1842,1.1974,1.1897,1.2058
CMP-2026-0232,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,11.606,11.882,12.124,12.014,2.686,2.742,2.777,2.789,1.1547,1.1511,1.1649,1.1847
CMP-2026-0233,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.612,11.03,11.396,11.459,2.195,2.238,2.29,2.259,1.2025,1.2018,1.222,1.2345
CMP-2026-0234,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.931,11.128,11.29,11.458,2.73,2.791,2.766,2.794,1.2517,1.2609,1.2766,1.2663
CMP-2026-0235,ISRO-TRAIN-LOT-2026,16,125.0,LATENT_DRIFT,1,13.323,19.362,46.937,87.043,2.623,3.023,5.123,11.623,1.2663,1.3463,1.5963,2.1463
CMP-2026-0236,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,12.563,12.866,12.821,12.945,2.633,2.727,2.726,2.687,1.2615,1.2714,1.2742,1.2963
CMP-2026-0237,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,11.098,11.377,11.579,11.74,2.647,2.681,2.742,2.762,1.2269,1.2314,1.231,1.2644
CMP-2026-0238,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,11.227,11.369,11.905,12.085,2.892,2.935,2.968,3.02,1.2163,1.2126,1.2158,1.2558
CMP-2026-0239,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.788,9.885,10.602,11.027,3.102,3.105,3.187,3.27,1.1029,1.1097,1.1206,1.1386
CMP-2026-0240,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.458,11.635,11.858,11.858,2.324,2.392,2.46,2.415,1.1072,1.1024,1.1089,1.1396
CMP-2026-0241,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,8.661,9.051,9.557,9.841,2.866,2.89,2.998,2.958,1.1669,1.1681,1.1811,1.1941
CMP-2026-0242,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.738,10.16,10.486,10.464,2.361,2.329,2.416,2.524,1.1927,1.1991,1.209,1.2232
CMP-2026-0243,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,9.897,10.121,10.817,10.722,2.277,2.295,2.367,2.393,1.1923,1.1935,1.2052,1.2131
CMP-2026-0244,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.019,9.23,9.696,10.099,2.125,2.17,2.24,2.218,1.0764,1.0805,1.0976,1.1127
CMP-2026-0245,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.325,11.569,12.123,11.993,2.443,2.429,2.502,2.487,1.1779,1.1842,1.1874,1.1988
CMP-2026-0246,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,10.672,10.736,11.223,11.274,2.632,2.732,2.706,2.733,1.2405,1.2471,1.2488,1.2664
CMP-2026-0247,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,11.208,11.448,11.56,12.473,2.756,2.762,2.885,2.906,1.117,1.1189,1.1287,1.1602
CMP-2026-0248,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,11.752,12.242,12.449,12.597,2.226,2.24,2.318,2.317,1.2868,1.2896,1.283,1.3285
CMP-2026-0249,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,11.48,11.676,12.014,12.326,2.091,2.124,2.145,2.221,1.1456,1.1421,1.1497,1.1658
CMP-2026-0250,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,12.651,13.109,13.199,13.208,2.379,2.395,2.44,2.492,1.2039,1.2076,1.2138,1.2188
CMP-2026-0251,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.654,10.821,10.966,11.243,2.501,2.505,2.578,2.585,1.3284,1.3278,1.3456,1.3694
CMP-2026-0252,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,9.817,10.189,10.296,10.906,2.75,2.746,2.802,2.821,1.2383,1.2376,1.253,1.2821
CMP-2026-0253,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,12.031,12.358,12.996,13.085,2.342,2.385,2.408,2.396,1.1314,1.1272,1.1563,1.1614
CMP-2026-0254,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.283,9.592,10.072,9.979,2.359,2.415,2.452,2.496,1.1417,1.1378,1.1691,1.1679
CMP-2026-0255,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.484,11.684,11.883,12.178,2.771,2.846,2.863,2.908,1.2142,1.2058,1.2342,1.257
CMP-2026-0256,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,8.819,8.784,9.136,9.281,2.158,2.176,2.23,2.279,1.2382,1.2333,1.257,1.268
CMP-2026-0257,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,10.014,10.491,10.788,10.902,2.212,2.257,2.294,2.423,1.449,1.4503,1.4694,1.4779
CMP-2026-0258,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.349,9.791,9.974,10.347,2.35,2.387,2.449,2.419,1.2103,1.2101,1.2156,1.2457
CMP-2026-0259,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,10.276,10.396,10.425,10.538,2.455,2.46,2.575,2.597,1.2191,1.2246,1.2289,1.2419
CMP-2026-0260,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,11.066,11.418,11.814,12.034,2.798,2.837,2.926,2.871,1.2351,1.2357,1.2545,1.255
CMP-2026-0261,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,9.503,9.655,9.845,9.932,2.633,2.679,2.76,2.666,1.061,1.0616,1.064,1.0916
CMP-2026-0262,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.281,11.429,11.899,12.091,2.47,2.465,2.527,2.624,1.2221,1.2304,1.2393,1.2482
CMP-2026-0263,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,13.205,13.399,13.844,13.927,2.421,2.444,2.55,2.611,1.266,1.2749,1.2755,1.3001
CMP-2026-0264,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,11.803,12.013,12.393,12.789,2.8,2.795,2.861,2.898,1.0587,1.0571,1.0725,1.1093
CMP-2026-0265,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,10.732,10.817,11.304,11.385,2.833,2.903,2.954,2.891,1.0472,1.0475,1.0574,1.0697
CMP-2026-0266,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.371,11.488,11.733,11.753,2.47,2.549,2.532,2.541,1.2698,1.275,1.2851,1.3123
CMP-2026-0267,ISRO-TRAIN-LOT-2026,5,125.0,GROSS_OUTLIER,1,74.875,81.447,87.132,113.861,22.215,25.215,30.215,38.215,3.5782,3.7782,4.1782,4.7782
CMP-2026-0268,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,11.301,11.436,11.743,11.882,2.947,2.971,3.052,2.996,1.163,1.1743,1.18,1.1995
CMP-2026-0269,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,9.86,10.122,10.285,10.404,2.877,2.956,2.985,3.055,1.2644,1.2663,1.2836,1.3007
CMP-2026-0270,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,10.432,10.609,10.532,10.857,2.56,2.602,2.616,2.645,1.2758,1.2703,1.2856,1.3089
CMP-2026-0271,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.565,10.775,10.895,11.122,2.75,2.77,2.875,2.79,1.2352,1.2442,1.2595,1.253
CMP-2026-0272,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,11.801,12.032,12.342,13.059,2.298,2.344,2.358,2.392,1.1162,1.1192,1.1221,1.126
CMP-2026-0273,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,11.077,11.227,11.353,11.604,2.162,2.174,2.24,2.216,1.164,1.1682,1.1643,1.2024
CMP-2026-0274,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.722,10.887,11.324,11.319,2.66,2.706,2.68,2.732,1.2521,1.2498,1.271,1.2919
CMP-2026-0275,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,11.211,11.257,11.911,11.702,2.671,2.739,2.681,2.747,1.2635,1.272,1.2775,1.3018
CMP-2026-0276,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.032,11.031,11.551,11.784,2.313,2.331,2.426,2.352,1.1353,1.1309,1.1521,1.1796
CMP-2026-0277,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,12.403,12.594,13.202,12.842,2.375,2.375,2.517,2.558,1.0983,1.0971,1.1059,1.1269
CMP-2026-0278,ISRO-TRAIN-LOT-2026,6,125.0,LATENT_DRIFT,1,11.546,18.194,48.302,92.323,2.448,2.848,4.948,11.448,1.1666,1.2466,1.4966,2.0466
CMP-2026-0279,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,10.54,10.568,10.985,10.805,2.651,2.683,2.765,2.719,1.1752,1.1661,1.1882,1.2074
CMP-2026-0280,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,9.085,9.409,9.427,9.606,2.123,2.157,2.235,2.18,1.2025,1.2045,1.2197,1.2259
CMP-2026-0281,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.5,9.58,9.805,9.737,2.902,2.866,2.936,3.053,1.2209,1.2224,1.241,1.2658
CMP-2026-0282,ISRO-TRAIN-LOT-2026,23,125.0,LATENT_PAT_OUTLIER,1,39.051,41.041,43.803,45.867,10.28,11.08,12.28,14.08,1.6103,1.6603,1.7403,1.8603
CMP-2026-0283,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.53,10.811,10.921,11.151,2.554,2.611,2.607,2.649,1.1758,1.1735,1.1838,1.2119
CMP-2026-0284,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,10.608,10.732,10.896,11.439,2.729,2.77,2.851,2.759,1.2586,1.2546,1.2651,1.2979
CMP-2026-0285,ISRO-TRAIN-LOT-2026,25,125.0,LATENT_PAT_OUTLIER,1,42.636,44.604,47.51,51.891,7.031,7.831,9.031,10.831,1.4383,1.4883,1.5683,1.6883
CMP-2026-0286,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,11.909,12.242,12.682,12.83,2.224,2.233,2.307,2.261,1.1952,1.1914,1.2053,1.2346
CMP-2026-0287,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.586,10.621,11.205,11.122,2.447,2.508,2.501,2.517,1.3304,1.3233,1.3548,1.3501
CMP-2026-0288,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,11.449,11.432,12.038,11.531,2.839,2.853,2.888,2.831,1.164,1.1618,1.176,1.1933
