Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-883-0139,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,11.304,11.362,11.587,11.903,2.361,2.448,2.368,2.327,1.1231,1.1316,1.1336,1.1674
CMP-883-0140,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.858,9.964,9.997,10.388,2.398,2.468,2.494,2.625,1.1666,1.167,1.1843,1.1957
CMP-883-0141,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,8.669,8.891,9.416,9.777,2.648,2.704,2.74,2.831,1.1934,1.197,1.2009,1.2265
CMP-883-0142,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,8.184,8.572,8.912,8.652,2.888,2.904,3.03,3.02,1.2009,1.1934,1.2254,1.2396
CMP-883-0143,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.703,11.92,12.12,12.554,2.459,2.496,2.474,2.521,1.3919,1.3937,1.3969,1.4114
CMP-883-0144,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,13.528,13.679,14.173,14.152,1.889,1.894,1.912,1.966,1.1617,1.1702,1.1734,1.1967
CMP-883-0145,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,8.239,8.712,8.706,9.158,1.586,1.615,1.667,1.55,1.0882,1.0916,1.0891,1.1096
CMP-883-0146,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,12.127,12.57,12.927,12.86,2.333,2.383,2.42,2.411,1.1298,1.136,1.1548,1.1475
CMP-883-0147,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,12.3,12.651,12.903,13.116,2.247,2.321,2.274,2.32,1.1231,1.1217,1.1276,1.1572
CMP-883-0148,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.397,9.572,10.109,9.728,2.884,2.874,3.041,2.933,1.2457,1.2534,1.264,1.2909
CMP-883-0149,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,7.401,7.346,7.428,7.622,2.395,2.422,2.53,2.488,1.0886,1.0927,1.1045,1.1204
CMP-883-0150,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,8.837,9.113,9.688,9.735,3.271,3.303,3.359,3.413,1.1752,1.1756,1.1835,1.2095
CMP-883-0151,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,LATENT_DRIFT,1,11.555,19.225,52.28,101.595,2.601,3.001,5.101,11.601,1.2818,1.3618,1.6118,2.1618
CMP-883-0152,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.562,10.985,11.176,11.264,2.403,2.492,2.43,2.48,1.1714,1.176,1.1755,1.202
CMP-883-0153,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,12.494,12.712,13.348,13.438,2.755,2.771,2.782,2.877,1.2701,1.2763,1.2847,1.3041
CMP-883-0154,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.637,9.946,10.16,10.341,2.48,2.479,2.551,2.581,1.2653,1.2629,1.2853,1.2728
CMP-883-0155,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,GROSS_OUTLIER,1,74.358,78.892,94.943,110.495,31.123,34.123,39.123,47.123,3.6233,3.8233,4.2233,4.8233
CMP-883-0156,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.571,11.801,12.008,12.371,2.749,2.819,2.818,2.902,1.3166,1.3247,1.3242,1.3553
CMP-883-0157,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,9.203,9.293,9.393,9.598,2.411,2.449,2.553,2.531,1.3435,1.3407,1.3551,1.3758
CMP-883-0158,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.103,11.333,11.61,12.129,1.961,2.003,2.048,2.108,1.2192,1.224,1.2274,1.2609
CMP-883-0159,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,6.867,7.015,7.369,7.428,2.089,2.11,2.106,2.299,1.1474,1.1452,1.1569,1.1782
CMP-883-0160,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.314,10.659,10.762,11.167,2.348,2.362,2.501,2.391,1.2756,1.2789,1.2936,1.3096
CMP-883-0161,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.53,10.828,11.519,11.194,1.978,1.999,2.089,2.19,1.4128,1.4144,1.4162,1.4205
CMP-883-0162,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.493,11.621,11.96,12.212,2.194,2.251,2.326,2.237,1.2326,1.2374,1.2573,1.2536
CMP-883-0163,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,9.808,10.214,10.638,10.717,2.274,2.316,2.343,2.453,1.2288,1.2257,1.2305,1.2446
CMP-883-0164,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.346,11.785,12.026,11.735,2.878,2.929,2.935,3.051,1.2763,1.2791,1.3045,1.3096
CMP-883-0165,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,12.154,12.622,12.812,13.09,2.603,2.64,2.643,2.731,1.1398,1.1527,1.1469,1.1668
CMP-883-0166,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.895,11.104,11.207,11.713,2.584,2.588,2.64,2.646,1.2759,1.2751,1.2929,1.3201
CMP-883-0167,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.664,10.794,10.834,10.954,2.735,2.774,2.834,2.853,1.0245,1.026,1.0483,1.0607
CMP-883-0168,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.357,11.445,11.849,11.459,1.858,1.856,2.032,1.88,1.2829,1.2781,1.3022,1.3207
CMP-883-0169,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,11.729,12.044,12.361,12.633,2.437,2.463,2.549,2.497,1.2039,1.1979,1.2192,1.2327
CMP-883-0170,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.141,11.198,11.572,11.88,2.64,2.595,2.712,2.74,1.1924,1.1927,1.1952,1.2145
CMP-883-0171,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.864,11.071,11.577,11.899,1.974,1.983,2.072,2.047,1.2675,1.2711,1.2849,1.2844
CMP-883-0172,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.409,11.503,11.686,11.941,2.47,2.539,2.513,2.575,1.3011,1.3017,1.3163,1.3368
CMP-883-0173,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.796,11.219,11.472,11.85,3.233,3.226,3.264,3.291,1.277,1.2789,1.2863,1.325
CMP-883-0174,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.954,10.147,10.485,10.33,2.496,2.517,2.576,2.607,1.2459,1.2505,1.2689,1.2792
CMP-883-0175,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.468,11.78,12.036,12.355,2.248,2.258,2.267,2.379,1.177,1.1824,1.1868,1.1997
CMP-883-0176,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.368,11.421,11.775,11.546,2.29,2.309,2.387,2.383,1.4084,1.4195,1.4119,1.4413
CMP-883-0177,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.899,10.885,11.25,11.217,3.329,3.37,3.427,3.491,1.325,1.3268,1.3382,1.3625
CMP-883-0178,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,12.449,12.763,13.013,13.603,2.462,2.515,2.547,2.468,1.1612,1.1699,1.1577,1.1912
CMP-883-0179,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.478,11.605,11.747,11.55,2.081,2.042,2.183,2.23,1.246,1.2488,1.2576,1.2694
CMP-883-0180,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.999,11.415,11.655,11.954,2.206,2.201,2.286,2.254,1.2805,1.283,1.2954,1.3117
CMP-883-0181,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.109,9.346,9.81,9.407,2.294,2.359,2.385,2.346,1.2778,1.2872,1.2902,1.3076
CMP-883-0182,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.114,11.463,11.297,11.44,2.343,2.408,2.414,2.426,1.2351,1.2441,1.2438,1.2842
CMP-883-0183,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.335,10.591,11.084,11.501,2.517,2.559,2.596,2.588,1.1219,1.1178,1.1255,1.1474
CMP-883-0184,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.39,11.589,11.526,11.95,2.654,2.764,2.784,2.716,1.2302,1.2321,1.2429,1.2415
CMP-883-0185,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,9.835,10.145,10.404,10.648,2.768,2.789,2.797,3.0,1.1869,1.1951,1.2051,1.2316
CMP-883-0186,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,LATENT_DRIFT,1,11.402,18.606,51.264,100.666,2.895,3.295,5.395,11.895,1.2934,1.3734,1.6234,2.1734
CMP-883-0187,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,9.731,9.821,10.321,10.678,2.285,2.262,2.334,2.466,1.0858,1.0963,1.1072,1.1171
CMP-883-0188,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.383,9.583,10.131,9.965,2.259,2.315,2.327,2.383,1.1991,1.2031,1.2077,1.2426
CMP-883-0189,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,12.175,12.435,12.851,13.308,2.709,2.79,2.814,2.868,1.1818,1.1839,1.1867,1.2139
CMP-883-0190,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.34,11.322,12.118,12.117,2.027,2.094,2.135,2.118,1.1899,1.1977,1.2005,1.2162
CMP-883-0191,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.623,10.715,11.131,11.627,2.567,2.529,2.65,2.716,1.2618,1.2619,1.2825,1.2739
CMP-883-0192,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.697,12.111,12.54,12.795,2.912,2.937,2.981,3.054,1.2979,1.2947,1.3063,1.3169
CMP-883-0193,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,LATENT_PAT_OUTLIER,1,44.368,45.481,48.712,51.984,7.827,8.627,9.827,11.627,1.7193,1.7693,1.8493,1.9693
CMP-883-0194,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.884,12.052,12.262,12.128,2.386,2.399,2.522,2.563,1.2308,1.2266,1.2515,1.2611
CMP-883-0195,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.284,10.83,10.865,11.068,2.505,2.562,2.583,2.577,1.1565,1.1633,1.1726,1.1743
CMP-883-0196,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.749,12.017,12.094,12.509,2.615,2.666,2.689,2.675,1.0811,1.0846,1.1002,1.1137
CMP-883-0197,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,12.129,12.341,12.406,12.889,2.862,2.874,2.936,2.881,1.2483,1.2468,1.267,1.2786
CMP-883-0198,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,8.865,9.039,9.369,9.237,2.71,2.736,2.79,2.783,1.2697,1.2645,1.268,1.2893
CMP-883-0199,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.08,10.306,10.568,10.506,2.789,2.865,2.944,2.861,1.1966,1.1863,1.2128,1.2245
CMP-883-0200,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.119,10.328,10.582,10.605,2.643,2.668,2.772,2.815,1.185,1.1901,1.1851,1.2159
CMP-883-0201,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.055,9.378,9.867,9.937,2.189,2.236,2.231,2.268,1.2269,1.2305,1.2497,1.2631
CMP-883-0202,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,12.279,12.642,12.883,13.094,2.406,2.477,2.46,2.499,1.1655,1.1708,1.1822,1.189
CMP-883-0203,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.255,11.456,11.847,12.089,2.888,2.92,2.96,2.919,1.0653,1.0704,1.0709,1.1035
CMP-883-0204,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.817,11.963,12.388,12.251,2.72,2.721,2.821,2.827,1.1389,1.1472,1.1395,1.1597
CMP-883-0205,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.508,11.798,12.366,12.002,2.074,2.075,2.219,2.18,1.2466,1.2444,1.2769,1.2744
CMP-883-0206,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.27,11.486,11.854,11.869,2.256,2.268,2.338,2.305,1.1988,1.2003,1.2091,1.2308
CMP-883-0207,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,12.889,12.934,13.024,13.287,2.536,2.56,2.521,2.699,1.2705,1.2749,1.2613,1.3037
CMP-883-0208,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,9.361,9.641,9.704,10.245,2.689,2.71,2.862,2.82,1.2741,1.2907,1.2836,1.298
CMP-883-0209,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.106,11.302,11.752,11.326,2.6,2.645,2.713,2.703,1.0552,1.0444,1.0671,1.0772
CMP-883-0210,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.623,10.649,10.9,11.148,2.665,2.705,2.705,2.786,1.0637,1.0615,1.0696,1.0924
CMP-883-0211,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,12.273,12.722,13.131,12.843,2.398,2.396,2.481,2.507,1.1765,1.1732,1.174,1.2042
CMP-883-0212,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,12.245,12.548,12.785,12.871,2.721,2.745,2.775,2.83,1.1934,1.1947,1.1991,1.213
CMP-883-0213,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,12.662,12.979,13.218,13.144,2.311,2.39,2.342,2.379,1.1881,1.1882,1.2055,1.2464
CMP-883-0214,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.394,11.68,12.0,12.193,2.825,2.863,2.926,2.965,1.0229,1.03,1.0453,1.0669
CMP-883-0215,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.666,10.86,11.457,11.245,2.275,2.33,2.327,2.402,1.1585,1.1578,1.1664,1.1967
CMP-883-0216,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.821,10.069,10.151,10.368,1.993,2.024,2.081,2.085,1.1422,1.1465,1.1505,1.1402
CMP-883-0217,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.498,11.789,11.971,12.306,2.24,2.31,2.309,2.405,1.309,1.3086,1.3123,1.3515
CMP-883-0218,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.323,11.562,11.961,11.676,2.487,2.515,2.59,2.557,1.1815,1.1893,1.199,1.2138
CMP-883-0219,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.022,10.236,10.811,10.719,2.096,2.088,2.191,2.198,1.3357,1.3442,1.337,1.3591
CMP-883-0220,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.431,10.602,10.72,10.926,2.387,2.433,2.428,2.55,1.1818,1.1822,1.2047,1.2197
CMP-883-0221,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,8.844,8.991,9.552,9.696,2.151,2.177,2.219,2.403,1.0789,1.0773,1.0893,1.1155
CMP-883-0222,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,12.03,12.221,12.442,12.539,2.89,2.915,2.897,2.973,1.169,1.169,1.1796,1.2189
CMP-883-0223,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.286,11.742,12.032,11.927,2.822,2.852,2.924,2.91,1.1476,1.1469,1.1631,1.1829
CMP-883-0224,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.492,11.629,11.711,11.653,2.571,2.619,2.659,2.666,1.1945,1.2,1.2053,1.2178
CMP-883-0225,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.245,10.454,10.482,10.811,2.258,2.28,2.348,2.367,1.1233,1.1168,1.1293,1.1672
CMP-883-0226,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.522,11.599,12.412,12.426,2.639,2.71,2.658,2.759,1.1984,1.2007,1.2077,1.2215
CMP-883-0227,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.584,9.962,10.26,10.166,2.809,2.826,2.839,2.956,1.2043,1.2028,1.2172,1.2199
CMP-883-0228,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.286,10.594,11.086,11.419,2.97,3.024,3.043,3.006,1.1484,1.1467,1.1686,1.1866
CMP-883-0229,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.445,10.827,11.333,11.473,2.278,2.329,2.296,2.451,1.0758,1.0719,1.0817,1.0942
CMP-883-0230,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.024,10.438,10.782,10.696,2.909,2.889,2.969,2.948,1.2708,1.2658,1.271,1.2998
CMP-883-0231,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,11.68,11.787,11.882,12.29,2.599,2.651,2.655,2.731,1.2526,1.2549,1.2664,1.2834
CMP-883-0232,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.082,9.249,9.471,10.217,2.53,2.522,2.607,2.681,1.2379,1.235,1.2438,1.2674
CMP-883-0233,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.522,10.608,10.935,10.875,2.651,2.72,2.731,2.752,1.2335,1.2327,1.2499,1.2578
CMP-883-0234,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.474,9.611,9.995,9.935,2.804,2.915,2.856,2.951,1.2893,1.2899,1.2934,1.3275
CMP-883-0235,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.459,10.601,10.858,11.071,2.459,2.495,2.488,2.605,1.2011,1.2028,1.2257,1.2107
CMP-883-0236,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.222,11.524,11.952,12.098,2.657,2.701,2.659,2.696,1.1996,1.19,1.2239,1.229
CMP-883-0237,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.094,10.377,11.025,10.89,2.442,2.48,2.464,2.596,1.2091,1.212,1.2209,1.2387
CMP-883-0238,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,11.335,11.609,12.053,12.049,2.462,2.507,2.593,2.497,1.2501,1.2639,1.2504,1.2714
CMP-883-0239,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,12.123,12.346,12.419,12.227,2.27,2.334,2.395,2.39,1.2598,1.2636,1.2743,1.2949
CMP-883-0240,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,9.249,9.549,9.728,9.905,3.153,3.189,3.228,3.202,1.0901,1.0948,1.098,1.1288
CMP-883-0241,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,GROSS_OUTLIER,1,82.287,91.607,102.505,114.709,20.882,23.882,28.882,36.882,3.204,3.404,3.804,4.404
CMP-883-0242,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,9.883,10.303,10.548,10.355,2.512,2.498,2.58,2.701,1.0909,1.0919,1.1016,1.109
CMP-883-0243,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,8.957,9.322,9.555,9.406,2.806,2.818,2.833,2.836,1.2814,1.2827,1.2789,1.3183
CMP-883-0244,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.022,11.059,11.213,11.399,2.495,2.544,2.506,2.588,1.2409,1.2452,1.2502,1.262
CMP-883-0245,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.843,11.041,11.269,11.258,2.1,2.12,2.172,2.171,1.1562,1.1535,1.1681,1.1768
CMP-883-0246,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.524,9.904,10.107,9.908,2.681,2.699,2.78,2.817,1.1483,1.1521,1.1716,1.1816
CMP-883-0247,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.106,9.325,9.505,9.706,2.142,2.122,2.169,2.224,1.1562,1.1572,1.1673,1.1817
CMP-883-0248,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.3,10.571,10.504,10.574,3.03,3.063,3.036,3.172,1.4408,1.4307,1.4562,1.4821
CMP-883-0249,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.999,10.259,10.65,10.75,2.422,2.41,2.411,2.483,1.2231,1.2211,1.2329,1.2579
CMP-883-0250,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,9.175,9.356,9.446,9.484,2.772,2.821,2.81,2.902,1.1145,1.1231,1.1299,1.151
CMP-883-0251,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,12.273,12.37,12.752,12.84,2.223,2.236,2.308,2.282,1.2738,1.2755,1.2947,1.3043
CMP-883-0252,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,LATENT_PAT_OUTLIER,1,42.529,44.689,47.9,50.565,7.273,8.073,9.273,11.073,1.4424,1.4924,1.5724,1.6924
CMP-883-0253,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.959,11.319,11.497,12.183,2.636,2.677,2.697,2.653,1.2791,1.2756,1.2982,1.3086
CMP-883-0254,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.475,10.725,11.133,10.919,2.688,2.742,2.774,2.779,1.2155,1.2078,1.2301,1.2409
CMP-883-0255,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,LATENT_DRIFT,1,12.498,18.291,43.517,80.451,2.354,2.754,4.854,11.354,1.2249,1.3049,1.5549,2.1049
CMP-883-0256,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,12.982,13.223,13.706,14.025,3.323,3.313,3.342,3.472,1.1405,1.1336,1.1483,1.1743
CMP-883-0257,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.749,10.925,11.199,11.288,2.39,2.434,2.515,2.439,1.2657,1.2695,1.2773,1.2965
CMP-883-0258,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,11.407,11.694,11.981,12.375,2.58,2.598,2.624,2.695,1.2111,1.2089,1.2412,1.2207
CMP-883-0259,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,LATENT_DRIFT,1,10.784,16.313,42.37,81.137,1.816,2.216,4.316,10.816,1.2271,1.3071,1.5571,2.1071
CMP-883-0260,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.746,10.121,10.676,11.206,2.529,2.49,2.564,2.606,1.1536,1.1533,1.1616,1.1845
CMP-883-0261,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,8.886,9.274,9.551,9.662,2.013,2.055,2.106,2.078,1.0868,1.081,1.0942,1.1181
CMP-883-0262,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.962,10.32,10.247,10.18,3.258,3.282,3.34,3.346,1.1684,1.1735,1.1888,1.1987
CMP-883-0263,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.521,10.956,11.024,11.394,2.858,2.896,2.913,2.975,1.1984,1.2019,1.2039,1.2113
CMP-883-0264,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.689,10.917,11.082,11.254,2.794,2.847,2.9,2.921,1.248,1.2575,1.2561,1.2707
CMP-883-0265,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.416,10.669,10.945,11.251,2.159,2.176,2.201,2.235,1.0412,1.0438,1.0447,1.0614
CMP-883-0266,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.778,12.143,12.575,12.846,2.486,2.532,2.631,2.535,1.2639,1.2687,1.2875,1.2866
CMP-883-0267,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.027,11.114,11.641,11.822,2.933,2.962,3.024,3.088,1.1559,1.1561,1.1728,1.1746
CMP-883-0268,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.027,10.355,10.699,10.78,2.614,2.677,2.711,2.681,1.1945,1.1926,1.2121,1.2282
CMP-883-0269,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.864,11.061,11.264,11.027,2.503,2.589,2.541,2.486,1.1016,1.1053,1.1146,1.1433
CMP-883-0270,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.981,11.072,11.234,11.803,2.597,2.657,2.641,2.699,1.0907,1.093,1.1253,1.1279
CMP-883-0271,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.072,11.151,11.329,12.019,2.713,2.786,2.785,2.807,1.1556,1.1518,1.1659,1.1936
CMP-883-0272,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.63,10.857,11.666,11.293,2.588,2.595,2.644,2.695,1.2233,1.2203,1.2434,1.2279
CMP-883-0273,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.958,10.507,10.896,10.906,2.353,2.418,2.401,2.47,1.2042,1.2078,1.2128,1.2366
CMP-883-0274,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,GROSS_OUTLIER,1,77.493,84.663,101.154,118.658,32.791,35.791,40.791,48.791,3.418,3.618,4.018,4.618
CMP-883-0275,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.49,10.815,10.805,10.936,2.425,2.506,2.521,2.537,1.1668,1.1693,1.1681,1.1979
CMP-883-0276,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,12.323,12.585,13.15,13.056,2.746,2.778,2.787,2.909,1.0322,1.0359,1.0646,1.0663
CMP-883-0277,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.274,10.344,10.781,10.796,2.384,2.426,2.456,2.492,1.3664,1.369,1.3663,1.3886
